Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,target,Enrollment_Month
STU186955,Rahul Bhardwaj,Female,18,Diploma,Student,Pune,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,56,37.8,1,2.8,2,6,9.1,7,3,5,89.9,80.9,59.3,1,UPI,Yes,No,4889,63,4,1,2.7,0,6
STU186956,Pooja Nair,Male,35,HighSchool,Employed,Bengaluru,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,35,50.1,2,1.3,0,5,7.9,3,6,3,79.3,71.3,39.1,1,Free,No,Yes,0,94,2,2,4.3,0,2
STU186957,Meera Mehta,Female,32,Bachelor,Self-Employed,Vadodara,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,8,48,58.1,2,5.2,6,7,6.6,5,5,4,64.9,77.7,54.2,1,Scholarship,No,No,422,49,2,1,4.1,0,12
STU186958,Ananya Desai,Female,22,HighSchool,Employed,Delhi,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,40,65.2,1,1.0,24,4,5.8,4,6,1,58.0,62.8,49.9,5,NetBanking,Yes,No,3435,36,3,3,4.4,1,4
STU186959,Neha Reddy,Female,20,Bachelor,Employed,Bengaluru,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,33,67.3,0,0.5,8,4,8.4,3,7,4,66.8,61.4,44.6,1,Free,No,No,0,72,4,2,4.7,0,4
STU186960,Neha Sharma,Male,25,Bachelor,Student,Mumbai,Tablet,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,35,75.1,2,0.5,0,2,7.5,5,5,3,72.9,66.2,59.6,3,Credit Card,Yes,No,5848,33,1,2,3.5,1,3
STU186961,Neha Kumar,Female,26,Bachelor,Employed,Jaipur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,43,92.5,2,5.3,5,5,6.3,5,5,3,48.1,66.6,65.7,2,Free,No,No,0,100,2,0,3.3,0,11
STU186962,Ritika Singh,Other,26,Bachelor,Employed,Bengaluru,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,49,79.5,2,1.4,10,3,10.0,5,5,1,63.1,86.5,62.1,2,UPI,Yes,Yes,3615,85,3,2,4.0,1,10
STU186963,Ananya Singh,Female,38,Bachelor,Employed,Surat,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,46,69.6,3,7.9,1,9,3.9,4,6,6,71.4,64.4,51.6,3,Debit Card,Yes,No,3886,94,2,1,3.2,1,8
STU186964,Rahul Singh,Female,31,Master,Employed,Delhi,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,56,58.8,2,13.1,2,6,3.7,2,8,2,90.6,77.5,36.4,2,Credit Card,Yes,No,3376,100,4,0,3.6,1,2
STU186965,Ritika Gupta,Female,20,Bachelor,Student,Mumbai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,24,61.6,3,0.5,0,5,3.7,3,7,3,65.2,63.7,42.7,2,UPI,Yes,No,4638,68,2,0,4.5,0,7
STU186966,Priya Mehta,Male,28,PhD,Student,Vadodara,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,33,48.1,2,0.5,10,6,6.7,4,6,6,91.4,90.9,45.4,2,UPI,Yes,Yes,3892,53,3,0,5.0,0,7
STU186967,Aditya Shah,Female,24,Bachelor,Employed,Surat,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,38,36.9,1,0.5,1,6,9.9,4,6,5,63.8,67.5,40.3,1,NetBanking,Yes,Yes,5178,52,2,4,3.8,0,5
STU186968,Vihaan Joshi,Male,30,Diploma,Student,Nagpur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,3,33,19.0,1,4.1,21,5,8.9,4,6,3,80.8,59.8,33.6,4,Credit Card,Yes,No,4336,66,0,1,3.1,0,2
STU186969,Kavya Iyer,Female,23,Bachelor,Student,Vadodara,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,43,96.4,3,4.4,1,6,7.9,8,2,2,74.4,76.5,85.6,0,UPI,Yes,Yes,3003,91,3,0,4.1,1,9
STU186970,Vivaan Bhardwaj,Female,20,Bachelor,Employed,Indore,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,35,69.9,0,5.3,30,8,8.0,5,5,0,66.2,71.7,58.1,1,UPI,Yes,Yes,3632,63,4,0,3.0,0,9
STU186971,Ritika Reddy,Male,20,Bachelor,Student,Chennai,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,30,34.4,1,12.9,3,4,6.1,6,4,2,60.1,78.8,52.0,2,UPI,Yes,No,6139,100,1,1,4.1,0,4
STU186972,Ananya Iyer,Female,28,Master,Student,Indore,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,37,51.2,0,0.5,1,8,6.7,3,6,6,89.4,60.8,39.0,4,Free,No,No,0,65,4,2,4.4,0,10
STU186973,Aarav Reddy,Female,35,Bachelor,Employed,Jaipur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,31,75.5,2,0.5,8,4,8.3,3,7,5,86.2,55.6,47.2,2,Free,No,No,0,68,2,1,3.6,1,8
STU186974,Rohan Gupta,Male,28,Bachelor,Unemployed,Chennai,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,38,63.2,0,0.5,1,3,4.2,3,7,7,65.7,64.7,43.4,1,Free,No,No,0,64,1,4,3.2,0,1
STU186975,Meera Nair,Female,28,Diploma,Student,Lucknow,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,45,28.1,4,5.4,6,9,3.7,4,6,4,76.4,72.1,37.5,5,Free,No,Yes,0,50,2,1,3.6,0,5
STU186976,Sai Iyer,Male,20,Master,Self-Employed,Lucknow,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,44,50.2,3,11.3,2,5,7.0,6,4,6,67.4,49.9,56.1,4,UPI,Yes,No,4061,70,3,0,4.0,1,2
STU186977,Ananya Kumar,Male,21,Bachelor,Student,Indore,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,45,81.6,2,12.9,4,7,7.2,4,6,5,67.3,72.4,56.2,2,Credit Card,Yes,No,4882,69,4,1,3.0,0,7
STU186978,Pooja Reddy,Male,20,Master,Student,Hyderabad,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,33,57.7,1,0.5,2,4,7.6,3,7,3,70.2,65.5,41.5,0,NetBanking,Yes,No,4147,79,3,3,4.1,0,3
STU186979,Priya Joshi,Female,29,PhD,Employed,Kolkata,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,23,50.5,1,0.5,1,1,6.5,3,7,2,83.7,51.2,38.2,3,NetBanking,Yes,No,3981,76,2,2,3.4,1,7
STU186980,Sakshi Mehta,Male,24,Master,Student,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,39,68.1,2,4.7,33,7,2.7,7,3,6,72.1,82.1,69.9,2,Free,No,No,0,89,4,1,4.9,1,1
STU186981,Aditya Iyer,Male,40,Diploma,Student,Chennai,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,36,31.5,0,4.4,4,3,8.5,4,6,1,64.3,46.0,37.3,5,UPI,Yes,Yes,4157,62,0,2,3.8,0,3
STU186982,Vivaan Reddy,Female,36,Diploma,Employed,Nagpur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,40,92.6,4,8.7,18,4,7.4,5,5,8,88.3,50.1,64.9,4,Free,No,No,0,60,7,1,4.9,0,3
STU186983,Rohan Verma,Female,18,Bachelor,Employed,Lucknow,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,26,71.5,5,0.5,5,3,1.6,5,5,3,91.4,50.7,57.5,4,UPI,Yes,Yes,3219,36,0,2,4.9,1,5
STU186984,Krishna Gupta,Male,22,Bachelor,Student,Surat,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,2,13,47.5,0,0.5,7,2,3.6,5,5,3,68.3,62.0,49.7,3,Credit Card,Yes,No,3859,69,3,3,2.9,0,12
STU186985,Krishna Reddy,Female,23,Bachelor,Student,Delhi,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,31,90.8,2,4.3,8,3,7.9,8,2,8,84.5,91.3,84.4,3,NetBanking,Yes,Yes,4590,75,2,1,3.8,1,5
STU186986,Aarav Sharma,Female,39,HighSchool,Employed,Bengaluru,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,3,29,87.5,1,0.5,5,8,7.2,6,4,4,76.8,65.9,69.9,1,Scholarship,No,Yes,1663,39,2,0,4.0,0,4
STU186987,Kavya Sharma,Male,23,Bachelor,Unemployed,Ahmedabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,39,22.9,4,4.0,0,4,7.2,7,3,1,67.0,63.6,53.2,0,UPI,Yes,Yes,4898,43,5,0,4.7,0,11
STU186988,Arjun Bhardwaj,Female,23,Bachelor,Employed,Pune,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,32,51.0,2,1.6,13,10,4.6,5,5,2,74.2,48.7,50.3,3,Debit Card,Yes,No,6722,65,2,1,4.1,0,9
STU186989,Aarav Joshi,Male,28,Master,Employed,Vadodara,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,15,40.1,3,9.5,14,4,6.9,6,4,1,88.7,45.3,52.3,0,UPI,Yes,No,4351,85,1,4,2.9,1,7
STU186990,Sai Desai,Female,17,HighSchool,Employed,Indore,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,29,64.8,3,0.8,9,8,6.9,6,4,8,81.6,89.5,63.1,0,NetBanking,Yes,Yes,2599,76,5,0,3.8,0,9
STU186991,Vivaan Bose,Male,22,Bachelor,Student,Lucknow,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,26,78.9,0,5.6,4,4,5.3,5,5,2,66.0,63.1,60.8,4,UPI,Yes,No,4493,73,0,2,3.5,1,1
STU186992,Vivaan Singh,Male,22,Diploma,Student,Kolkata,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,40,90.6,3,10.2,7,5,7.2,5,5,5,81.1,81.0,65.8,7,NetBanking,Yes,Yes,4412,76,2,1,4.4,1,8
STU186993,Ananya Singh,Male,22,Master,Employed,Delhi,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,37,67.1,4,0.5,6,4,7.7,3,7,0,69.1,99.5,46.5,5,UPI,Yes,No,6484,85,0,0,4.4,0,5
STU186994,Priya Kumar,Female,34,Master,Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,42,48.5,6,0.5,17,4,9.4,5,5,4,82.1,64.1,50.2,2,Credit Card,Yes,No,5814,48,3,0,5.0,0,7
STU186995,Pooja Bhardwaj,Male,32,HighSchool,Student,Nagpur,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,42,43.0,1,1.8,12,8,5.8,5,4,3,47.2,64.8,48.3,3,NetBanking,Yes,No,3235,47,2,1,4.5,1,12
STU186996,Vihaan Verma,Female,29,Bachelor,Employed,Delhi,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,29,78.8,5,4.0,1,9,6.3,8,2,6,75.0,54.7,78.3,5,Free,No,Yes,0,65,3,1,3.9,1,9
STU186997,Isha Gupta,Male,35,Bachelor,Self-Employed,Jaipur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,34,49.4,4,2.9,1,4,6.5,6,4,4,81.0,78.3,57.2,0,Scholarship,No,No,1490,55,2,0,4.7,0,2
STU186998,Kavya Reddy,Female,18,Bachelor,Student,Chennai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,46,87.7,1,2.7,2,7,5.8,5,5,6,54.9,81.3,64.8,4,Scholarship,No,Yes,1904,88,1,0,5.0,0,8
STU186999,Isha Kumar,Male,33,Diploma,Student,Vadodara,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,39,64.8,5,0.5,2,3,6.8,5,5,3,76.4,63.8,55.9,1,Free,No,Yes,0,73,3,0,5.0,1,4
STU187000,Rohan Mehta,Male,27,Master,Employed,Indore,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,34,94.6,6,0.5,3,6,5.6,4,6,2,76.9,79.4,61.1,3,Scholarship,No,No,1284,69,1,1,4.6,0,12
STU187001,Rahul Shah,Male,24,Bachelor,Student,Ahmedabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,30,24.6,4,3.0,15,8,5.5,5,4,0,73.6,35.0,40.3,4,Free,No,No,0,94,3,1,3.5,0,3
STU187002,Ananya Verma,Male,28,Master,Student,Pune,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,24,67.2,5,1.1,15,3,6.4,3,7,4,69.0,59.6,44.5,1,Scholarship,No,No,2447,71,4,1,3.6,0,2
STU187003,Ananya Gupta,Male,22,PhD,Employed,Mumbai,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,33,80.1,0,8.3,4,5,5.1,6,4,7,89.3,70.0,67.5,1,Credit Card,Yes,No,4936,62,2,0,4.9,0,6
STU187004,Sneha Mehta,Male,22,Bachelor,Employed,Pune,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,35,39.5,1,2.2,10,8,6.9,4,6,4,100.0,58.7,40.8,2,UPI,Yes,No,3487,100,3,0,3.7,0,8
STU187005,Arjun Verma,Male,26,Diploma,Employed,Bhopal,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,36,11.5,3,7.6,6,2,6.2,4,6,3,73.1,86.5,32.4,3,Credit Card,Yes,Yes,4631,59,4,0,3.9,0,2
STU187006,Neha Shah,Female,29,Bachelor,Unemployed,Pune,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,32,69.1,2,0.5,4,6,7.4,5,5,4,73.8,95.6,59.0,4,UPI,Yes,No,4430,59,0,2,4.1,0,3
STU187007,Rahul Verma,Female,18,Diploma,Employed,Ahmedabad,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,30,51.1,0,0.5,0,7,6.6,6,4,8,65.2,69.0,57.3,3,NetBanking,Yes,Yes,4089,87,3,0,3.5,0,5
STU187008,Vihaan Bhardwaj,Female,31,HighSchool,Employed,Chennai,Tablet,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,27,59.6,0,5.1,37,3,1.8,4,6,5,53.6,47.6,47.2,2,NetBanking,Yes,No,7088,36,1,1,3.3,1,9
STU187009,Vihaan Nair,Female,31,Bachelor,Student,Jaipur,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,8,28,52.3,2,1.8,1,4,10.0,3,7,6,83.5,69.7,39.8,4,UPI,Yes,No,3004,82,3,2,5.0,1,8
STU187010,Sakshi Sharma,Male,31,Master,Student,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,1,7,46.4,3,0.5,28,5,6.1,3,7,2,87.5,56.2,37.0,1,Free,No,No,0,100,3,0,3.3,0,8
STU187011,Aarav Nair,Female,28,Bachelor,Employed,Surat,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,34,54.5,3,0.5,26,7,7.5,3,7,1,59.9,58.8,40.0,0,UPI,Yes,Yes,2747,56,4,0,3.0,0,3
STU187012,Sai Gupta,Male,30,Bachelor,Employed,Vadodara,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,30,47.8,3,5.5,1,7,3.9,6,4,6,81.4,51.4,55.3,1,Free,No,No,0,100,2,0,5.0,0,4
STU187013,Arjun Iyer,Male,24,Master,Unemployed,Chennai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,40,23.9,3,0.5,10,12,7.7,5,5,8,49.6,52.3,41.0,1,NetBanking,Yes,No,5001,74,2,1,4.1,0,12
STU187014,Rohan Singh,Male,23,Master,Employed,Bengaluru,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,5,49,50.8,1,0.5,0,7,6.2,4,6,5,75.8,48.3,44.2,3,UPI,Yes,No,3107,76,3,1,4.6,1,11
STU187015,Nikhil Gupta,Female,30,Bachelor,Employed,Mumbai,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,31,85.3,1,1.9,8,2,7.8,5,4,3,58.0,51.4,62.4,2,Free,No,No,0,64,1,0,3.8,1,10
STU187016,Neha Bose,Male,38,Bachelor,Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,9,12,92.9,2,2.7,0,4,6.8,7,3,6,66.2,89.0,79.0,2,UPI,Yes,No,5233,67,3,2,4.6,1,11
STU187017,Sakshi Shah,Female,26,Master,Employed,Vadodara,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,27,42.6,2,0.5,3,4,8.4,3,7,2,77.9,60.8,36.0,4,UPI,Yes,No,4467,54,0,3,5.0,1,6
STU187018,Vihaan Reddy,Female,24,Bachelor,Employed,Delhi,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,9,47,73.9,3,7.9,5,7,8.8,4,6,4,91.2,71.9,53.5,3,Credit Card,Yes,No,4391,84,1,1,5.0,1,8
STU187019,Ananya Singh,Female,25,Bachelor,Employed,Hyderabad,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,7,37,64.6,7,0.5,4,7,8.5,5,5,5,55.9,44.6,54.8,1,Credit Card,Yes,No,2930,51,3,1,5.0,1,10
STU187020,Priya Singh,Female,30,Bachelor,Student,Nagpur,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,40,96.7,3,0.5,11,6,3.8,8,2,5,66.2,74.2,85.5,1,Debit Card,Yes,No,5169,100,4,2,4.3,0,6
STU187021,Krishna Nair,Male,26,Bachelor,Employed,Ahmedabad,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,44,13.2,4,5.5,5,3,5.6,4,6,7,72.6,58.4,31.6,2,Free,No,No,0,52,2,0,4.1,0,3
STU187022,Pooja Reddy,Female,32,HighSchool,Self-Employed,Hyderabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,44,80.1,2,5.5,20,6,4.9,4,6,4,61.4,96.5,56.9,1,UPI,Yes,No,5774,43,2,0,2.9,0,6
STU187023,Aarav Bhardwaj,Female,32,Bachelor,Student,Indore,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,37,74.8,7,0.5,18,4,7.0,5,5,5,66.8,80.3,60.2,2,Debit Card,Yes,No,4784,84,1,0,4.3,0,10
STU187024,Vivaan Mehta,Male,31,Bachelor,Employed,Indore,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,33,77.8,1,0.5,9,6,6.3,7,3,9,69.0,75.8,73.0,4,UPI,Yes,No,5346,55,3,0,4.7,1,10
STU187025,Rohan Singh,Male,24,Bachelor,Student,Bhopal,Tablet,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,16,72.9,2,0.5,2,4,6.7,4,6,4,43.9,36.8,51.4,2,Credit Card,Yes,No,5917,52,1,1,4.5,0,9
STU187026,Aditya Desai,Female,28,Bachelor,Student,Indore,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,6,49,57.7,1,0.5,3,10,6.2,8,2,6,76.3,77.9,72.1,2,Credit Card,Yes,No,3018,76,2,1,5.0,0,11
STU187027,Isha Bhardwaj,Male,26,Bachelor,Employed,Mumbai,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,23,74.5,1,8.8,3,5,7.1,3,7,3,92.6,61.7,47.2,1,Credit Card,Yes,No,3882,69,2,3,5.0,0,8
STU187028,Vihaan Gupta,Other,32,Bachelor,Employed,Lucknow,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,29,58.7,3,2.3,0,4,6.1,5,5,8,79.7,92.3,55.2,1,UPI,Yes,No,4308,71,1,2,3.6,0,7
STU187029,Ritika Patel,Male,23,HighSchool,Student,Surat,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,34,51.0,5,8.7,2,1,5.3,6,4,5,62.1,85.1,58.1,3,UPI,Yes,No,4302,69,3,0,3.6,1,5
STU187030,Sai Desai,Female,20,Bachelor,Employed,Mumbai,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,28,38.9,1,0.5,0,4,3.3,5,5,4,67.7,58.7,46.6,1,Credit Card,Yes,No,5981,52,1,0,5.0,0,2
STU187031,Sneha Sharma,Female,31,Master,Student,Indore,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,4,41,98.2,0,4.2,11,3,8.9,4,6,3,55.6,57.2,61.2,1,Credit Card,Yes,No,3258,64,3,0,5.0,1,3
STU187032,Rohan Patel,Male,30,Master,Self-Employed,Delhi,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,24,79.2,4,7.9,19,8,6.9,7,3,2,94.8,100.0,74.7,3,NetBanking,Yes,No,5183,80,3,1,5.0,1,8
STU187033,Arjun Patel,Female,22,HighSchool,Employed,Vadodara,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,3,27,33.9,1,0.5,30,6,5.7,6,4,5,77.1,38.8,49.8,1,Free,No,Yes,0,76,2,1,3.9,0,4
STU187034,Krishna Joshi,Male,17,Bachelor,Unemployed,Bhopal,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,41,41.0,1,10.6,1,6,3.0,1,9,5,74.4,58.7,23.3,3,UPI,Yes,No,3379,72,2,0,5.0,0,9
STU187035,Rohan Desai,Female,19,Bachelor,Student,Mumbai,Tablet,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,50,33.8,1,9.9,2,10,8.1,6,4,4,72.1,74.0,51.5,1,Scholarship,No,No,635,56,0,0,4.5,0,6
STU187036,Nikhil Patel,Male,34,PhD,Student,Chennai,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,41,80.6,3,1.3,1,4,6.7,3,7,6,67.5,100.0,51.2,5,UPI,Yes,No,5347,59,5,0,4.3,1,11
STU187037,Meera Verma,Female,38,Diploma,Employed,Mumbai,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,31,29.5,2,2.1,1,3,5.3,6,4,4,79.5,91.9,50.9,4,NetBanking,Yes,No,5168,84,3,0,4.3,0,6
STU187038,Priya Mehta,Female,30,Bachelor,Unemployed,Mumbai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,27,50.6,4,12.0,2,6,7.9,5,5,5,87.4,83.3,51.9,1,UPI,Yes,No,6433,67,1,2,4.8,1,7
STU187039,Neha Iyer,Female,31,Bachelor,Student,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,47,77.4,1,13.4,0,5,8.1,5,5,2,73.4,59.6,60.1,3,Credit Card,Yes,No,4375,49,2,2,3.3,1,4
STU187040,Arjun Iyer,Male,34,Bachelor,Student,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,30,68.1,2,9.0,2,11,6.9,7,3,2,76.1,72.3,69.4,4,NetBanking,Yes,No,4761,45,4,1,3.8,1,9
STU187041,Neha Kumar,Female,18,Master,Employed,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,40,69.2,3,0.5,0,3,5.2,3,7,0,47.0,43.2,44.4,3,UPI,Yes,Yes,3589,83,0,2,4.4,0,8
STU187042,Priya Mehta,Male,21,HighSchool,Employed,Surat,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,36,27.0,3,2.4,0,6,10.0,3,7,3,87.2,52.7,30.1,5,Free,No,No,0,71,2,0,5.0,1,12
STU187043,Isha Kumar,Male,36,Diploma,Student,Lucknow,Tablet,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,11,31.7,1,9.3,11,4,6.3,6,4,1,77.2,85.1,51.4,1,Debit Card,Yes,No,5727,67,1,2,4.8,1,4
STU187044,Pooja Kumar,Female,22,Bachelor,Student,Nagpur,Tablet,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,46,66.3,2,7.0,2,5,6.2,3,7,3,66.7,84.0,45.4,3,NetBanking,Yes,No,6304,88,5,2,4.8,1,10
STU187045,Rohan Nair,Male,28,Master,Student,Indore,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,26,62.8,2,0.5,0,8,9.3,5,5,5,82.6,72.6,55.6,2,UPI,Yes,No,5347,55,8,0,3.5,0,12
STU187046,Sai Joshi,Female,24,Bachelor,Employed,Ahmedabad,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,41,95.5,5,0.5,4,7,6.7,2,8,4,88.9,94.8,50.2,1,Credit Card,Yes,No,6945,60,3,0,3.7,0,11
STU187047,Ritika Bhardwaj,Other,17,Bachelor,Student,Delhi,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,29,50.8,2,2.7,6,5,6.3,8,2,1,83.0,62.4,68.9,1,UPI,Yes,No,3811,52,3,1,3.4,1,1
STU187048,Pooja Nair,Male,27,Master,Self-Employed,Pune,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,17,54.8,1,0.5,4,5,8.5,7,3,3,64.3,56.2,64.0,1,UPI,Yes,No,3137,81,2,1,3.1,1,7
STU187049,Neha Verma,Male,32,Diploma,Student,Lucknow,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,34,63.3,0,8.6,19,8,4.4,2,8,4,60.2,44.9,36.4,5,Free,No,No,0,55,3,2,4.3,0,5
STU187050,Ananya Verma,Male,18,HighSchool,Student,Pune,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,39,81.2,1,3.5,0,3,4.0,5,5,1,89.6,85.1,62.7,4,Debit Card,Yes,No,3928,75,3,1,5.0,1,7
STU187051,Ritika Bose,Female,24,Bachelor,Student,Bhopal,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,30,45.2,3,14.4,21,4,6.3,8,2,4,53.5,32.8,65.5,0,UPI,Yes,No,4650,70,2,0,4.8,1,3
STU187052,Vivaan Reddy,Female,25,Bachelor,Employed,Ahmedabad,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,56,66.7,4,0.5,9,10,1.9,4,6,2,87.2,74.9,51.1,2,UPI,Yes,No,4242,81,2,0,2.9,0,7
